;Årstid;Eksperiment;Periode;Institutt;Modell;Modell Id;Ensemble;RCM Ver;TAS celsius;PR mm.år;TAS endring;PR endring;Referansemodell
154;ANN;historical;1985-2014;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.11428903345728259;1301.9540318824545;1.2925185873606324;1.669440108334876;False
155;ANN;historical;1985-2014;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-0.5277300185873628;1191.0254050807882;0.26748373605943243;-1.809933353515852;False
156;ANN;historical;1985-2014;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;0.8279275092937155;1255.3203580132426;0.6212825278810783;0.5210856394099691;False
157;ANN;historical;1985-2014;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;0.6950859665427629;1267.7629458804556;-0.006098977695160102;0.33707627127804546;False
158;ANN;historical;1991-2020;CLMcom-ETH;CNRM-CERFACS-CNRM-CM5;COSMO-crCLIM-v1-1;r1i1p1;v1;0.585072026022317;1050.9549248728167;0.5146956319702554;2.1689678016010223;False
159;ANN;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;0.45588986988849456;1145.6629438581963;0.4988963754646534;0.4339222533613995;False
160;ANN;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r1i1p1;v1;0.7441101301115509;1169.041565988476;0.3493552509293636;-0.18696995793992227;False
161;ANN;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r3i1p1;v1;0.7417286245353125;1134.6038854919846;0.2482574349442075;-0.0021954970740230943;False
162;ANN;historical;1991-2020;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;1.847560408921936;1180.6675622509758;0.7862453531598135;1.9556868972478139;False
163;ANN;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;1.4665776022305295;1238.3938365820172;-0.18598977695165786;-0.468048557765723;False
164;ANN;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;1.7356296468401524;1275.4098881354562;0.19615473977694364;-0.5782658701174138;False
165;ANN;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;1.693546700743525;1202.3703906920541;0.3464509758364329;-2.2831220112528587;False
166;ANN;historical;1991-2020;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;1.0179251858736507;1243.149384640185;0.55701092007439;1.0171994268603826;False
167;ANN;historical;1991-2020;CLMcom;CCCma-CanESM2;CCLM4-8-17;r1i1p1;v1;1.3238905669145424;1265.6820248604706;0.5853276022305067;2.2820040611263286;False
168;ANN;historical;1991-2020;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;-0.05067379182156628;953.1555702085832;0.34723513011147134;1.125722920587583;True
169;ANN;historical;1991-2020;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.23597815985129955;1116.2677219836905;0.5358968401486663;-1.169128529556878;True
170;ANN;historical;1991-2020;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;0.5834456319702781;1089.3177953600662;0.8507202602230564;4.984496368095099;False
171;ANN;historical;1991-2020;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;1.3796236059479838;1123.8502022308267;0.7624302973977706;2.007333924841786;False
172;ANN;historical;1991-2020;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;0.7833468866170961;1165.0498380946847;-0.23452021375464938;-0.07183961903447778;True
173;ANN;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;1.8592646375465165;833.858354436753;0.5270097583643292;-0.45105289262181714;False
174;ANN;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;3.3935641263940965;1016.1966824592488;1.0229437732342035;5.349025838877475;False
175;ANN;historical;1991-2020;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;3.945957249070659;1044.599189412638;0.6427451208178354;0.007363881167038841;False
176;ANN;historical;1991-2020;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;3.9434305297397714;1035.355774515402;-0.13885339219331172;-2.9165667362943584;False
177;ANN;historical;1991-2020;CNRM;NCC-NorESM1-M;ALADIN63;r1i1p1;v1;3.5929135687732696;1157.5494103355256;0.6004588754647102;1.4929643928452065;False
178;ANN;historical;1991-2020;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;0.5639869888476028;1353.5226548554508;0.63586198884758;4.685363129775693;False
179;ANN;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;0.4254821096654382;1395.4014362123376;0.5313952137546494;-0.1877898095210033;False
180;ANN;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;0.6749302973977933;1451.942483659792;0.3643703531598703;-0.5473458910516863;False
181;ANN;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.5786245353160098;1417.8301724165567;0.3040195167286015;2.100741624272017;True
182;ANN;historical;1991-2020;DMI;IPSL-IPSL-CM5A-MR;HIRHAM5;r1i1p1;v1;-0.6145097583643064;1308.7827436681353;0.3596073420073935;1.1490709322173949;False
183;ANN;historical;1991-2020;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.1440288104089404;1440.9026546382993;1.0617448884758574;0.3488896054911671;False
184;ANN;historical;1991-2020;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;1.1969156598512996;1486.5244934993163;-0.22513940520445885;-0.059762817420185334;False
185;ANN;historical;1991-2020;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;1.0379646840148666;1543.2006926480058;0.5186454460966274;1.613903799868851;False
186;ANN;historical;1991-2020;GERICS;CCCma-CanESM2;REMO2015;r1i1p1;v1;2.3026022304832736;1331.4514096507796;0.6534038104089177;3.7083225395545845;False
187;ANN;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v1;0.8870004646840357;1108.050454845548;0.4446445167286015;1.3813742547066767;False
188;ANN;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;1.3488673327137803;1201.6559549811604;0.6418447955390434;5.090858778804652;False
189;ANN;historical;1991-2020;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;1.7851184944238412;1276.3418558084832;0.876161710037195;-0.11925552676861899;False
190;ANN;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-3.70910199814125;962.8426803836813;0.22659154275089577;-3.813655888956952;False
191;ANN;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;-0.15833526951672638;1161.5420122904404;0.2925476301115282;2.1270930049144092;False
192;ANN;historical;1991-2020;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;1.3084688661710402;1195.7713384665965;0.8937906598513337;7.121736653717516;False
193;ANN;historical;1991-2020;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;3.083097118959131;1327.7438608797952;1.0974093866170733;2.884024545711145;False
194;ANN;historical;1991-2020;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;1.6033689591078542;1186.325469161609;0.3656191914498663;-1.42949207758762;False
195;ANN;historical;1991-2020;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.3113150557621225;1359.5472304074294;0.9977637081784678;1.4713614802956327;False
196;ANN;historical;1991-2020;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-1.2539730483271114;1227.4027364681644;0.4590787639405107;-0.6183342802026697;False
197;ANN;historical;1991-2020;ICTP;CNRM-CERFACS-CNRM-CM5;RegCM4-6;r1i1p1;v2;6.730924721189638;886.6239494896844;0.5733329460966843;2.3491349872432323;False
198;ANN;historical;1991-2020;ICTP;ICHEC-EC-EARTH;RegCM4-6;r12i1p1;v1;6.176237221189638;835.4174063371349;0.40076092007439;-1.6110575679629817;False
199;ANN;historical;1991-2020;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;7.515311338289962;867.8332741971242;0.5998780204460559;2.2596384684018815;False
200;ANN;historical;1991-2020;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;6.839370353159893;951.043620018711;-0.12395446096650176;0.7601406100386549;False
201;ANN;historical;1991-2020;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;7.055913104089257;998.3794927430861;0.47142193308553715;1.7747281227981966;False
202;ANN;historical;1991-2020;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;1.0014579460966502;919.2535799232114;0.6470144052044589;3.7382289134566675;False
203;ANN;historical;1991-2020;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;1.1860246282528237;1047.5532974950886;0.5701963289963032;0.706209912273097;False
204;ANN;historical;1991-2020;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-1.4546584572490247;911.301044047876;0.5975546003717795;1.822623427280619;False
205;ANN;historical;1991-2020;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;1.4124709572490701;1016.9672765973331;0.9580622676579651;2.4440254318994072;False
206;ANN;historical;1991-2020;IPSL;MPI-M-MPI-ESM-LR;WRF381P;r1i1p1;v1;1.6550650557621225;1117.1300925397518;-0.2068424721189217;1.1680691550607367;False
207;ANN;historical;1991-2020;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;1.017983271375499;1107.5995485634166;0.5103101765799352;0.6971269414302905;False
208;ANN;historical;1991-2020;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.5178264405204231;1040.9640784572714;1.2753833643122903;3.5365912764451495;False
209;ANN;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-0.6253136617100381;1138.5859987134163;0.9917518587360519;0.8433065956103644;False
210;ANN;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;-0.29916356877322414;1131.0567269371788;0.9948884758364329;-2.0416617776751584;True
211;ANN;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;-0.9236988847583234;1135.0258384993972;0.30126045539037705;1.9913019215767014;False
212;ANN;historical;1991-2020;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-2.229519052044566;1055.9758597396342;0.32580157992566683;2.1038771238568423;False
213;ANN;historical;1991-2020;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;0.5583817379182392;1165.1226036832236;1.1640625;1.8128700195052354;False
214;ANN;historical;1991-2020;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-0.2781947026022067;1187.229466878681;-0.22566217472120798;0.2144317323918512;False
215;ANN;historical;1991-2020;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-0.6809305297397259;1196.8859849144535;0.5742623141264289;3.278993923962036;False
216;ANN;historical;1991-2020;MOHC;CNRM-CERFACS-CNRM-CM5;HadREM3-GA7-05;r1i1p1;v2;0.2563080855018711;1319.840600200302;0.8935002323419781;2.5305709779538605;False
217;ANN;historical;1991-2020;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;0.13360246282530852;1367.6941356251232;0.6023756970260479;-0.3694540897978803;False
218;ANN;historical;1991-2020;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;1.1781250000000227;1387.0363434866679;0.8986407992564978;2.1436813894588442;False
219;ANN;historical;1991-2020;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;0.8255750464684297;1465.274100947336;-0.3008538568773247;0.24598090904702336;False
220;ANN;historical;1991-2020;MOHC;NCC-NorESM1-M;HadREM3-GA7-05;r1i1p1;v1;0.6837592936803389;1501.610023688982;0.6735594795539441;2.6913553754107506;False
221;ANN;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.626109433085503;1254.3096155814521;0.7163975371747142;0.8516830997434669;True
222;ANN;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.5841136152416766;1280.2321926119382;0.7831377788104419;-0.833452239558553;False
223;ANN;historical;1991-2020;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;3.4069237918216118;845.8609617858792;0.523611756505602;0.285004024020549;False
224;ANN;historical;1991-2020;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;-1.21935408921928;1135.4295454808548;0.37549372676585335;0.9509215267045019;True
225;ANN;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.7882434944237957;1272.5484305321063;0.6230250929367571;0.07780432165844259;True
226;ANN;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;-0.6721886617100381;1275.1618732916377;0.41037407063197406;0.08703372447483121;False
227;ANN;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;-0.9028461895910596;1247.8205857999262;0.34009061338286983;1.1373423661403894;False
228;ANN;historical;1991-2020;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;-1.1731761152416311;1279.358677776551;1.3189474907063072;13.371803745709558;True
229;ANN;historical;1991-2020;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;0.8656830855018711;1363.5267214454905;0.8729960501858613;3.0657633930389148;True
230;ANN;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;0.06549721189594493;1317.128170018524;-0.2705041821561167;-0.5851377244570755;True
231;ANN;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;0.08565288104091451;1346.9958219303296;0.12802044609662744;-0.23660249211474121;False
232;ANN;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;0.34895446096658134;1321.170265684562;0.3421236059479611;-0.7246004394234598;False
233;ANN;historical;1991-2020;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.11530552973977137;1330.2261944707884;1.2935350836431212;3.877210022339968;False
234;ANN;historical;1991-2020;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-0.28711082713749647;1199.1796305603918;0.5081029275092988;-1.1376857760274295;False
235;ANN;historical;1991-2020;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;1.0849558550186202;1252.6943506250593;0.878310873605983;0.31080536165276806;False
236;ANN;historical;1991-2020;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;0.5652648698884946;1263.2692883864433;-0.13592007434942843;-0.0185741728202323;False
237;ANN;rcp26;2041-2070;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;2.1598280669145424;1222.528862385391;;;True
238;ANN;rcp26;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;1.6601765799256896;1184.550141761959;1.9600952602230564;4.876384495584124;True
239;ANN;rcp26;2041-2070;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;1.683759293680339;1060.4591377578038;1.9510339219331172;2.2032036662427776;False
240;ANN;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;2.8574511446474276;894.1292392138433;1.5251962654652402;6.744297599299821;False
241;ANN;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;3.8631273234200876;1010.0615381751363;1.4925069702601945;4.712995939480381;False
242;ANN;rcp26;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.7927857806691918;1491.1585470613052;1.5181807620817835;7.381262224683983;True
243;ANN;rcp26;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.345846886617096;1521.9460390480479;2.263562964684013;5.992999989499535;False
244;ANN;rcp26;2041-2070;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;2.2443424721190013;1171.4486210652;1.5373199349442643;2.4490754551442966;False
245;ANN;rcp26;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;3.0682272304832736;1368.627523647476;2.1592704460966274;7.102603700067746;False
246;ANN;rcp26;2041-2070;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;0.11780320631970653;1175.4314990901148;4.053496747211852;17.423605074702053;False
247;ANN;rcp26;2041-2070;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;2.485223048327157;1209.1381367143645;2.0705448420074504;8.319185192362825;False
248;ANN;rcp26;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.218610594795564;1342.0450304686801;2.2329228624535062;3.9921915095111213;False
249;ANN;rcp26;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;3.025708643122698;1402.2273072993667;1.7121572955390434;4.656837801710902;False
250;ANN;rcp26;2041-2070;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-0.5043796468401069;1262.4237435070113;1.2086721654275152;2.2172843079718056;False
251;ANN;rcp26;2041-2070;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;8.548245817843906;929.8059013530225;1.6328125;9.562076201919506;False
252;ANN;rcp26;2041-2070;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;7.920196328996326;965.367952227371;0.9568715148699312;2.2777594627481603;False
253;ANN;rcp26;2041-2070;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;7.929925650557664;1031.6736827746422;1.3454344795539441;5.1687352745480135;False
254;ANN;rcp26;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.1794203066914406;1047.9208401975577;1.6137894981412728;4.228526196984494;False
255;ANN;rcp26;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.541333643122698;1195.797341785023;2.158399163568788;5.9104521749833845;False
256;ANN;rcp26;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;1.767896143122698;1218.8554019982264;2.373576905204459;6.508247478783387;False
257;ANN;rcp26;2041-2070;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;1.2396375464684297;1245.987024077917;1.2921700743494284;5.174176557615827;False
258;ANN;rcp26;2041-2070;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;0.3958004182156287;1216.026940202292;1.6509932620817835;4.930662194614238;False
259;ANN;rcp26;2041-2070;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;1.8914440055762043;1438.1683729284314;2.3602172397769436;4.7642863805628615;False
260;ANN;rcp26;2041-2070;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;2.783434014869897;1424.4810127635872;2.503949814126372;4.901169602594515;False
261;ANN;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.0040427509293863;1274.2315444832175;1.0943308550185975;2.453488615206315;True
262;ANN;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.0781017657992606;1293.9292767067825;1.277125929368026;0.22752134937999446;False
263;ANN;rcp26;2041-2070;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;3.898181923791867;879.7442143859141;1.0148698884758574;4.302191572393975;False
264;ANN;rcp26;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.9935292750929534;1377.3171115652779;2.4047978624535062;8.317191764925944;True
265;ANN;rcp26;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;2.229124070631997;1413.8073060952377;2.236437035315987;6.866353993332236;True
266;ANN;rcp26;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.5386617100372177;1396.1972688653657;1.202660315985156;5.3828794746584;True
267;ANN;rcp26;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.5962244423791958;1348.0466619161646;1.7744539962825456;5.268808268723975;False
268;ANN;rcp26;2041-2070;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;1.8826440520446113;1205.4306972010206;1.1814591078066883;-4.5962084648247385;False
269;ANN;rcp26;2071-2100;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;2.2194237918216118;1247.3849755874576;;;True
270;ANN;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;1.290346189591105;1147.9936278442467;1.5902648698884718;1.6397844781721236;True
271;ANN;rcp26;2071-2100;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;1.528409618959131;1093.4690394089125;1.7956842472119092;5.384578206127608;False
272;ANN;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;2.7397424634061167;891.536555405997;1.4074875842239294;6.434773875180281;False
273;ANN;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;3.699180994423841;989.0369811659631;1.3285606412639481;2.533381857046922;False
274;ANN;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.940322955390343;1473.034671148403;1.6657179368029347;6.076126244498399;True
275;ANN;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.7301405669145424;1501.5609670084207;2.6478566449814593;4.573320917412578;False
276;ANN;rcp26;2071-2100;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;2.2315636617100836;1181.6356942029913;1.5245411245353466;3.3399862520784844;False
277;ANN;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.674697955390343;1314.7436220157324;1.7657411710036968;2.885893117704398;False
278;ANN;rcp26;2071-2100;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-0.31194237918214185;1155.4517728965523;3.623751161710004;15.42766445215649;False
279;ANN;rcp26;2071-2100;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;2.3052741635688108;1196.2740328703005;1.8905959572491042;7.16676992705215;False
280;ANN;rcp26;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.594017193308559;1332.335740992571;2.6083294609665018;3.239839488753496;False
281;ANN;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.9230134758364557;1384.9341172267955;1.609462128252801;3.3661407948290853;False
282;ANN;rcp26;2071-2100;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-1.1393122676579424;1253.661062227749;0.5737395446096798;1.5077780995934302;False
283;ANN;rcp26;2071-2100;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;8.58176115241639;898.7278386715066;1.6663278345724848;5.900046237638282;False
284;ANN;rcp26;2071-2100;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;7.840299721189638;983.1901677949943;0.8769749070632429;4.165968277545546;False
285;ANN;rcp26;2071-2100;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;7.8132899628253085;1048.5330107569916;1.228798791821589;6.887373862588645;False
286;ANN;rcp26;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.21328415427507252;1053.272934972575;1.579925650557641;4.760857389445062;False
287;ANN;rcp26;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.1633131970260706;1153.4554172902745;1.7803787174721606;2.1602746051757205;False
288;ANN;rcp26;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;2.151696096654291;1211.4696947615387;2.757376858736052;5.8628561281101605;False
289;ANN;rcp26;2071-2100;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;1.339835037174737;1260.603074186575;1.3923675650557357;6.407922178554825;False
290;ANN;rcp26;2071-2100;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;0.3140160315985554;1185.2587868179087;1.5692088754647102;2.2756858923690437;False
291;ANN;rcp26;2071-2100;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;1.6260803903346073;1414.312950455234;2.0948536245353466;3.026523015191066;False
292;ANN;rcp26;2071-2100;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;3.1594795539033953;1407.761534561012;2.8799953531598703;3.669919201304473;False
293;ANN;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.082371050185884;1302.1117999152623;1.1726591542750953;4.695176513189179;True
294;ANN;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.992512778810408;1273.9345822164782;1.191536942379173;-1.3212639706351605;False
295;ANN;rcp26;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;3.833184247211932;864.9162590836061;0.9498722118959222;2.5441939529975346;False
296;ANN;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.5067727695167719;1334.7343832309805;1.9180413568773247;4.968332223336469;True
297;ANN;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;2.601510223048365;1402.5402211816117;2.608823187732355;6.014701664431782;True
298;ANN;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.549785083643144;1412.3291594776078;1.2137836895910823;6.600490425487604;True
299;ANN;rcp26;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.4454925650557584;1326.4884905910403;1.6237221189591082;3.585333157689622;False
300;ANN;rcp26;2071-2100;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;2.146933085501871;1187.8320227657553;1.4457481412639481;-5.989055246490423;False
301;ANN;rcp45;2041-2070;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;1.561721654275118;1010.1054597465965;1.9596305762081556;7.167862241578921;True
302;ANN;rcp45;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;1.944447026022317;1163.4293287715504;2.244365706319684;3.006413418845575;True
303;ANN;rcp45;2041-2070;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;3.7742565055762043;1204.9026550247324;3.157063197025991;9.36413699447124;False
304;ANN;rcp45;2041-2070;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;2.3010920074349883;1216.2783420329645;1.2832249070632429;4.322109884441872;True
