,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.30.days,TAS,PR,TAS variance,PR variance,Original Model
,autumn,rcp85,2031-2060,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,114.06781894082576,,4.4007646196306236e-05,,6.103410413597253e-09,False
,autumn,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,5.848928335897995,111.45384711573533,278.998928335898,4.2999169411934926e-05,17.332622897889646,5.475683528299376e-09,True
,autumn,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,5.822301604748304,105.37188339820403,278.9723016047483,4.065273279251699e-05,19.32264130852935,5.184872347491374e-09,False
,autumn,rcp85,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,4.25157177401627,97.02130364019496,277.40157177401625,3.743105850316163e-05,32.73304915915586,4.064707163364886e-09,True
,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,4.9617553308419815,106.0653629080755,278.11175533084196,4.0920278899720485e-05,24.176159938997582,4.389109068473805e-09,True
,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,4.823455704550497,101.72839048381007,277.9734557045505,3.9247064229864996e-05,23.09533001758628,4.024807756755826e-09,False
,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,5.032018025939806,105.38475517127036,278.1820180259398,4.065769875434813e-05,24.45421555561662,4.217709003867625e-09,False
,autumn,rcp85,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,4.391602550010987,107.46641634951375,277.54160255001096,4.1460808776818574e-05,25.804028014398767,4.103127066612082e-09,True
,autumn,rcp85,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,6.552297208177663,117.26051111697207,279.70229720817764,4.523939472105404e-05,21.035440481424487,5.2514356036074125e-09,True
,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,5.577522532424723,118.14629457682982,278.7275225324247,4.558113216698681e-05,21.343701912508244,4.817582838848204e-09,True
,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,5.6280830951857865,116.2918422688073,278.77808309518576,4.486567988765714e-05,23.02926123873379,4.756968785709953e-09,False
,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,6.034848318311731,120.03996503775029,279.1848483183117,4.631171490653946e-05,18.867608265552867,4.922921478884059e-09,False
,autumn,rcp85,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,4.017948999780174,114.1054408580137,277.16794899978015,4.402216082485096e-05,21.62298891239833,4.390386639620063e-09,False
,autumn,rcp85,2031-2060,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,5.14446032094969,103.0214008432767,278.29446032094967,3.974591081916539e-05,16.377493679929653,4.727135600082398e-09,False
,autumn,rcp85,2071-2100,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,7.326753132556632,93.89006653888642,280.4767531325566,3.6223019498027164e-05,16.554627390635304,4.573517566422731e-09,False
,autumn,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,7.718102879753815,113.41743779512625,280.8681028797538,4.375672754441599e-05,15.668826596504726,5.533233809881248e-09,False
,autumn,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,7.461343152341215,109.71730398487117,280.6113431523412,4.2329206784286716e-05,16.72899607056496,5.356650685119263e-09,False
,autumn,rcp85,2071-2100,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,6.111898219388877,106.92077543636447,279.26189821938885,4.125029916526407e-05,20.564330759507584,4.968874453437783e-09,False
,autumn,rcp85,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,6.29053638162236,74.84487733570501,279.44053638162234,2.8875338478281252e-05,26.61248351285997,3.0698275235183677e-09,True
,autumn,rcp85,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,7.003110573752508,91.6896810843987,280.1531105737525,3.53741053566353e-05,17.67550217080677,4.0121388094547615e-09,True
,autumn,rcp85,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,9.485634205319855,91.60907118104008,282.63563420531983,3.5343005856882745e-05,22.079770279182238,4.713289847809991e-09,False
,autumn,rcp85,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,7.202522532424723,110.29856302995529,280.3525225324247,4.255345795908769e-05,16.85548163057815,4.717536822190088e-09,True
,autumn,rcp85,2071-2100,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,6.914189931853173,107.40944431964893,280.06418993185315,4.143882882702505e-05,27.470055231919105,5.928990962535551e-09,False
,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,7.48805231919107,120.17780168943808,280.63805231919105,4.636489262709803e-05,17.944709688942623,6.853226716047701e-09,False
,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,7.644130578149088,119.24923401818114,280.79413057814907,4.600664892676742e-05,19.246951596504726,6.790183078469805e-09,False
,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,7.737063090789206,114.23763125040789,280.8870630907892,4.407316020463267e-05,20.450076596504726,6.570769930844948e-09,True
,autumn,rcp85,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,9.987282919322979,126.11546739690196,283.13728291932296,4.865565871794057e-05,18.917237991866344,8.040888043139748e-09,False
,autumn,rcp85,2071-2100,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,7.7085128599692325,139.23120980840326,280.8585128599692,5.371574452484694e-05,16.211564354803254,7.763058104801896e-09,False
,autumn,rcp85,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,6.765503407342294,143.00499121732412,279.91550340734227,5.517167871038739e-05,20.266925079687844,8.203450274420543e-09,False
,autumn,rcp85,2071-2100,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,7.371817981974061,115.9124221348925,280.52181798197404,4.471929866315297e-05,15.635969100351726,6.406331529355e-09,False
,autumn,rcp85,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,7.086810287975425,130.5638961305616,280.2368102879754,5.037187350716112e-05,18.80510483073203,7.441805942390654e-09,False
,autumn,rcp85,2071-2100,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,7.483793141349793,79.0350385277212,280.63379314134977,3.049191301223812e-05,28.895622664321827,3.181765548279683e-09,False
,autumn,rcp85,2071-2100,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,7.843624972521468,88.71730339870423,280.99362497252145,3.4227354706290215e-05,17.61663964607606,3.5918522907922995e-09,False
,autumn,rcp85,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,6.385722136733364,99.4624404965927,279.53572213673334,3.83728551298583e-05,30.680135744119585,4.269543204217646e-09,False
,autumn,rcp85,2071-2100,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,9.152648933831642,90.79718154769701,282.3026489338316,3.502977683167323e-05,20.878081034293253,4.192441885507401e-09,False
,autumn,rcp85,2071-2100,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,5.945735326445401,101.82537029381243,279.0957353264454,3.9284479280020225e-05,20.284861714112992,4.210310687326758e-09,False
,autumn,rcp85,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,6.239810947461024,88.92533196855781,279.389810947461,3.4307612642190514e-05,28.860154704330622,3.775966087666173e-09,False
,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,6.761683886568505,101.12887661544589,279.9116838865685,3.901577029916894e-05,17.847605586392614,4.420642883235957e-09,False
,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,6.804385579248219,98.47658664269824,279.9543855792482,3.7992510278818763e-05,20.039404264673554,4.36749232475965e-09,True
,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,7.069114091009055,96.16318260556815,280.21911409100903,3.709999328918524e-05,21.25528447186195,4.266666969709028e-09,False
,autumn,rcp85,2071-2100,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,6.388195207737965,111.09087330400354,279.53819520773794,4.285913321913717e-05,27.141791121675094,4.840259226862071e-09,False
,autumn,rcp85,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,9.17463178720601,107.62020686768679,282.324631787206,4.152014153845941e-05,20.64453039129479,5.298096340580191e-09,False
,autumn,rcp85,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,7.084914266871863,116.22952964180614,280.23491426687184,4.484163952230175e-05,17.628850434161354,5.092019116366559e-09,False
,autumn,rcp85,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,5.533062211475055,113.86904514184442,278.68306221147503,4.393095877385973e-05,23.094612140030776,4.8431422590888395e-09,False
,autumn,rcp85,2071-2100,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,113.43858791828471,,4.376488731415305e-05,,6.248352959435568e-09,False
,autumn,rcp85,2071-2100,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,114.52069138925033,,4.418236550511201e-05,,7.283131206159599e-09,False
,autumn,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,7.4213068806331535,117.74450167112754,280.57130688063313,4.542611947188563e-05,14.269574185260497,6.084987797681631e-09,True
,autumn,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,7.15877665420976,115.17810276456655,280.30877665420974,4.443599643694697e-05,15.208691127170807,6.025214262399229e-09,False
,autumn,rcp85,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,6.410507803912992,101.80419469880754,279.56050780391297,3.927630968318192e-05,29.000927401626733,4.666850636475719e-09,True
,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,7.027511540998034,115.52077551468778,280.177511540998,4.45682004300493e-05,19.222837436799296,5.189663139323399e-09,True
,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,7.064222906133239,111.93553671309597,280.2142229061332,4.318500644795369e-05,20.47778014398769,5.059299299720274e-09,False
,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,7.220136293690928,108.64131375705051,280.3701362936909,4.191408709762751e-05,21.633810315453946,5.056715766957841e-09,False
,autumn,rcp85,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,6.5707902835788445,119.95613719112508,279.7207902835788,4.627937391632912e-05,25.465838989338316,5.14381652906542e-09,True
,autumn,rcp85,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,9.344229500989229,121.49021310527446,282.4942295009892,4.6871224191849715e-05,19.573501731149705,6.205295412947589e-09,True
,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,7.355990327544532,129.0316202268938,280.5059903275445,4.978071768012878e-05,17.52757817652231,5.615172304853242e-09,True
,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,7.069114091009055,124.56952160231279,280.21911409100903,4.805922901323796e-05,18.888354583424928,5.349104818107983e-09,False
,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,7.3303253462299836,125.72786230966531,280.48032534622996,4.8506119718235074e-05,18.297922620356122,5.6157805006947e-09,False
,autumn,rcp85,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,5.812739063530444,124.7429169516271,278.9627390635304,4.812612536714008e-05,22.9407665146186,5.41080650615009e-09,False
,autumn,rcp85,2071-2100,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,6.846537700593558,106.83748249851445,279.99653770059354,4.1218164544179955e-05,13.830762083699714,5.478309046968025e-09,False
,winter,historical,1951-2000,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,-5.197977577489553,77.32844179765186,267.9520224225104,2.9833503779958278e-05,24.225509727412618,2.3336706358898874e-09,False
,winter,historical,1951-2000,CLMcom-ETH,MOHC-HadGEM2-ES,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.595757309298733,77.9902343305553,268.55424269070124,3.008882497320806e-05,23.298643932732467,2.592781057975311e-09,False
,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.661073862387298,77.99138905426045,268.4889261376127,3.008927046846468e-05,23.756574247087272,2.6403878773681353e-09,False
,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,-4.493976698175402,78.28622567677242,268.6560233018246,3.0203019165421456e-05,23.212325167619255,2.6358797906379584e-09,False
,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r3i1p1,v1,-4.364964827434562,74.98203473815448,268.7850351725654,2.8928254142806512e-05,22.507484474609804,2.4581880380190084e-09,False
,winter,historical,1951-2000,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.703033633765642,80.86056330880639,268.44696636623434,3.119620498024938e-05,21.444438338096283,2.667762888153242e-09,False
,winter,historical,1951-2000,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-7.130105517696165,64.0267294353117,266.0198944823038,2.4701670306833215e-05,20.636401887777534,1.5377177205292464e-09,True
,winter,historical,1951-2000,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-5.5767970982633415,75.75593735784403,267.57320290173664,2.922682768435341e-05,22.904422675313256,1.928649792861448e-09,True
,winter,historical,1951-2000,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,-5.1940756210156,76.03583049711277,267.9559243789844,2.9334811148577456e-05,23.48020856232139,2.1442478211415627e-09,False
,winter,historical,1951-2000,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-5.406704770279134,72.8283306875709,267.74329522972084,2.8097349802303587e-05,24.108895842492856,2.0722755807077043e-09,True
,winter,historical,1951-2000,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,-6.861914706528864,82.77670842890006,266.2880852934711,3.193545849880404e-05,30.93683364475709,3.3472226078275638e-09,False
,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,-5.073829413057808,94.27289140960835,268.07617058694217,3.637071427839828e-05,27.581118446361838,4.251010625214318e-09,False
,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,-5.004226203561188,98.67500383582946,268.1457737964388,3.8069060121847785e-05,27.78798396625632,4.676984834638714e-09,False
,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-5.034974719718605,91.69363771121196,268.1150252802814,3.537563183302931e-05,26.217453355132996,4.154038376756918e-09,True
,winter,historical,1951-2000,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,-4.111639920861705,99.10232802227739,269.0383600791383,3.8233922848100846e-05,28.053279223455704,4.926943728699461e-09,False
,winter,historical,1951-2000,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,-4.6285392393932625,91.68827164222917,268.5214607606067,3.537356159036619e-05,26.859529566937788,4.326310948480824e-09,False
,winter,historical,1951-2000,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,-3.7722246647614384,102.75190021735439,269.37777533523854,3.9641936812250924e-05,22.931121537700594,4.96640488242079e-09,False
,winter,historical,1951-2000,GERICS,CNRM-CERFACS-CNRM-CM5,REMO2015,r1i1p1,v2,-6.921763024840629,79.49190156542093,266.22823697515935,3.066817190023956e-05,37.67277835788085,3.0125077645549055e-09,False
,winter,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-13.502522532424678,64.03482099186328,259.6474774675753,2.470479204932997e-05,61.352866014508685,2.3939006179527136e-09,False
,winter,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-MR,REMO2015,r1i1p1,v1,-7.76455814464714,77.26651973896274,265.38544185535284,2.9809614096822044e-05,42.08657809408661,3.2598249453831786e-09,False
,winter,historical,1951-2000,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,-5.502412618157791,82.46298018694709,267.6475873818422,3.181442136842095e-05,35.197165585843045,3.6803249923686772e-09,False
,winter,historical,1951-2000,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-4.159067927016906,96.42350487615752,268.99093207298307,3.7200426263949664e-05,30.47466476148604,4.656046663142149e-09,False
,winter,historical,1951-2000,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,-10.076247526928967,80.48786774235103,263.073752473071,3.105241811047493e-05,56.56557759947241,3.3822790401211595e-09,False
,winter,historical,1951-2000,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,-6.212101560782571,60.614567584953726,266.9378984392174,2.338524983987412e-05,21.468590280830952,1.507962008895302e-09,False
,winter,historical,1951-2000,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,-4.081303583205056,74.85707835014848,269.0686964167949,2.8880045659779507e-05,20.938532163662344,2.0281573902555776e-09,False
,winter,historical,1951-2000,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-9.55165420971639,59.8581641237666,263.5983457902836,2.3093427516885263e-05,44.04048966805892,1.5919442178355357e-09,False
,winter,historical,1951-2000,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,-5.049153660145066,69.81299048755216,268.1008463398549,2.693402410785191e-05,23.536319795559464,1.943659554400446e-09,False
,winter,historical,1951-2000,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,-3.9129698834908595,79.50796580990742,269.2370301165091,3.0674369525427243e-05,21.127582985271488,2.469494642629838e-09,False
,winter,historical,1951-2000,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-8.426516816882781,71.31121902314877,264.7234831831172,2.75120443762148e-05,30.356074137173007,2.0445632831426696e-09,False
,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-6.127247746757519,83.34228530719427,267.02275225324246,3.215365945493606e-05,27.93706034293251,2.7076554970441527e-09,False
,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-6.30242360958448,86.28364677454357,266.8475763904155,3.328844397166033e-05,28.62810679544955,2.9669760485935386e-09,True
,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,-6.202593976698154,80.41032295118035,266.9474060233018,3.1022501138572665e-05,27.51101203561222,2.6250052409953705e-09,False
,winter,historical,1951-2000,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,-8.973092987469727,70.29151308533909,264.17690701253025,2.711863930761539e-05,38.914363046823475,2.200028296810026e-09,False
,winter,historical,1951-2000,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-5.744251483842561,83.61787370441509,267.4057485161574,3.2259982139049034e-05,29.53640223125962,2.965937997045593e-09,False
,winter,historical,1951-2000,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-6.096581666300267,79.97480532079508,267.0534183336997,3.085447736141786e-05,29.8558749175643,2.758455044705303e-09,False
,winter,historical,1951-2000,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-5.76579468014944,83.05029304086783,267.38420531985054,3.204100811761876e-05,25.349568586502528,2.776587158136494e-09,False
,winter,historical,1951-2000,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,-5.496339854913117,95.34271745059117,267.65366014508686,3.6783455806555236e-05,39.55190014288855,4.296057104059571e-09,False
,winter,historical,1951-2000,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,-5.654753792042186,94.17762670393277,267.4952462079578,3.633396091972715e-05,39.73165805671576,4.47739863152593e-09,False
,winter,historical,1951-2000,MOHC,MPI-M-MPI-ESM-LR,HadREM3-GA7-05,r1i1p1,v1,-6.383347988568914,92.02028866992413,266.76665201143106,3.550165457944604e-05,42.92304283908551,4.48651437156388e-09,False
,winter,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-4.765135194548236,83.83254193557333,268.38486480545174,3.2342801672674895e-05,30.217987469773576,3.949906099665477e-09,True
,winter,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-4.5330237414816,86.64450642302104,268.6169762585184,3.3427664515054416e-05,30.16286203011651,4.345832795407733e-09,False
,winter,historical,1951-2000,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-7.914178940426439,72.49003060442139,265.23582105957354,2.7966832794915663e-05,44.279333369971425,1.9607886045388705e-09,True
,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-6.275247307100415,86.43315802251514,266.87475269289956,3.3346125780291336e-05,43.297173829413055,2.542394171792389e-09,True
,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,-5.987079577929194,91.06471235082815,267.1629204220708,3.513299087609111e-05,40.10788085293471,2.7785720918360327e-09,False
,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,-5.899505385799046,86.61247982143387,267.25049461420093,3.3415308573084054e-05,39.499515690261596,2.582372751824597e-09,False
,winter,historical,1951-2000,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-8.264310837546702,72.59930482563749,264.8856891624533,2.8008991059273723e-05,51.1808364475709,2.0868462896274245e-09,True
,winter,historical,1951-2000,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-4.927506045284645,92.45670630555017,268.22249395471533,3.5670025580844974e-05,38.97709661464058,3.1584307812697855e-09,True
,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-4.941437678610669,83.99545986538642,268.2085623213893,3.240565581226328e-05,34.54807031765223,2.7409495209411496e-09,True
,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,-5.45852934710922,84.17832225095992,267.69147065289076,3.24762045721296e-05,40.359320042866564,2.773155710001403e-09,False
,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,-5.527473071004579,79.22049904163131,267.6225269289954,3.0563464136431835e-05,38.28580800725434,2.3988489568994886e-09,False
,winter,historical,1951-2000,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-5.924126181578345,86.7976092013403,267.22587381842163,3.3486731944961534e-05,39.10166382721477,2.694250196921231e-09,False
,winter,rcp26,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-3.4959001978456854,78.78555028248316,269.6540998021543,3.039565983120492e-05,17.39869854638382,2.2590368888677673e-09,True
,winter,rcp26,2031-2060,CLMcom,MIROC-MIROC5,CCLM4-8-17,r1i1p1,v1,-5.501231039788934,75.55024370724722,267.64876896021104,2.91474705660676e-05,21.549588508463398,2.307044773631389e-09,False
,winter,rcp26,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-3.0176632226862807,99.26852332966541,270.1323367773137,3.829804140804993e-05,20.641490574851616,4.783798179647151e-09,True
,winter,rcp26,2031-2060,GERICS,ICHEC-EC-EARTH,REMO2015,r12i1p1,v1,-2.119910969443822,98.78185823163402,271.03008903055616,3.8110284811587196e-05,22.54877102110354,4.86027890667696e-09,False
,winter,rcp26,2031-2060,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-7.613893163332591,78.21158467609558,265.5361068366674,3.017422248306157e-05,40.29796040338536,3.276254030485132e-09,False
,winter,rcp26,2031-2060,GERICS,MIROC-MIROC5,REMO2015,r1i1p1,v1,-5.150274785667136,84.6522344445417,267.99972521433284,3.265904106656702e-05,31.794831281600352,3.593279411737838e-09,False
,winter,rcp26,2031-2060,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,-1.6437348867883088,95.87677716422694,271.50626511321167,3.6989497362741874e-05,25.447423197406025,4.997769553960762e-09,False
,winter,rcp26,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-2.576412398329296,100.77238114332467,270.5735876016707,3.887823346578884e-05,23.249098359529565,4.78794998597316e-09,False
,winter,rcp26,2031-2060,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,-8.10740822158715,84.89005658411146,265.0425917784128,3.275079343522819e-05,50.33362071334359,3.6540306188363913e-09,False
,winter,rcp26,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-6.130929874697699,76.07647507341125,267.0190701253023,2.935049192647039e-05,22.377004217959993,2.2451003670647813e-09,False
,winter,rcp26,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-3.914563640360484,87.29807154952523,269.2354363596395,3.3679811554600784e-05,21.101811524510882,3.159653170939304e-09,False
,winter,rcp26,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-3.527940206638789,84.14668621768479,269.6220597933612,3.246399931237839e-05,23.873986727852277,3.2300405433799874e-09,False
,winter,rcp26,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-3.889613101780583,84.13202292475236,269.2603868982194,3.24583421777594e-05,22.353661175533084,2.9276862373561443e-09,False
,winter,rcp26,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-4.485183556825632,85.63306185407254,268.66481644317435,3.3037446702960086e-05,20.619655418773355,2.796778380368204e-09,False
,winter,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-2.854577929215168,88.7740886350285,270.2954220707848,3.424926259067458e-05,23.667088577159817,4.097586926320561e-09,True
,winter,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-2.6758298527148554,91.31828458211164,270.4741701472851,3.5230819669024555e-05,22.565132790173664,4.4572306015090815e-09,False
