,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.day,TAS,PR,TAS variance,PR variance
602,summer,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,11.9093537,3.177152369,285.0593537,3.68E-05,8.036187555,5.83E-09
603,summer,rcp85,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,13.50863377,3.277763332,286.6586338,3.79E-05,7.56585582,6.35E-09
604,summer,rcp85,2031-2060,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,12.67188393,3.460126752,285.8218839,4.00E-05,6.418119023,5.97E-09
605,summer,rcp85,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,10.98437019,2.98969656,284.1343702,3.46E-05,7.964824,5.38E-09
606,summer,rcp85,2031-2060,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,12.521796,2.7960143,285.671796,3.24E-05,6.558283328,4.19E-09
607,summer,rcp85,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,11.77891295,2.755925859,284.9289129,3.19E-05,7.42281013,4.06E-09
608,summer,rcp85,2031-2060,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,14.76652011,2.674987369,287.9165201,3.10E-05,11.4126319,3.14E-09
609,summer,rcp85,2031-2060,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,13.27668718,2.804583878,286.4266872,3.25E-05,10.38844646,3.15E-09
610,summer,rcp85,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,13.62363157,2.696611835,286.7736316,3.12E-05,16.54678054,3.58E-09
611,summer,rcp85,2031-2060,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,14.17430204,2.948845096,287.324302,3.41E-05,10.20597848,3.46E-09
612,summer,rcp85,2031-2060,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,11.9485931,2.838000111,285.0985931,3.28E-05,11.16530762,3.28E-09
613,summer,rcp85,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,12.71016157,2.5410414,285.8601616,2.94E-05,9.272431097,3.49E-09
614,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,11.54792812,2.466159266,284.6979281,2.85E-05,8.343370452,2.95E-09
615,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,11.20040668,2.537692419,284.3504067,2.94E-05,8.250521234,2.97E-09
616,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,11.4133381,2.504643264,284.5633381,2.90E-05,8.477347357,3.11E-09
617,summer,rcp85,2031-2060,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,11.79685645,2.698113824,284.9468565,3.12E-05,11.77996452,3.84E-09
618,summer,rcp85,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,13.00662783,2.725368417,286.1566278,3.15E-05,8.012616956,3.63E-09
619,summer,rcp85,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,12.27484612,2.889195975,285.4248461,3.34E-05,6.789615936,3.65E-09
620,summer,rcp85,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,10.82263135,2.517599094,283.9726313,2.91E-05,8.029763581,3.28E-09
621,summer,rcp85,2031-2060,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,2.940604104,,3.40E-05,,4.50E-09
622,summer,rcp85,2031-2060,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,3.128885767,,3.62E-05,,5.04E-09
623,summer,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,12.3120521,2.792372392,285.4620521,3.23E-05,6.128134703,3.86E-09
624,summer,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,12.23313366,2.716404874,285.3831337,3.14E-05,6.088033599,3.74E-09
625,summer,rcp85,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,12.10060453,3.021784577,285.2506045,3.50E-05,7.901601829,4.95E-09
626,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,11.13000659,3.081794549,284.2800066,3.57E-05,6.283806365,4.42E-09
627,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,10.96917454,3.061297354,284.1191745,3.54E-05,6.514308605,4.15E-09
628,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,11.07911629,3.093638675,284.2291163,3.58E-05,6.893462591,4.39E-09
629,summer,rcp85,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,11.23706309,3.108749706,284.3870631,3.60E-05,9.035595048,4.92E-09
630,summer,rcp85,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,12.63520004,3.292628984,285.7852,3.81E-05,6.084327857,4.69E-09
631,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,11.96604199,3.577908004,285.116042,4.14E-05,5.513870236,5.06E-09
632,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,11.89418554,3.60709591,285.0441855,4.17E-05,5.422942371,5.25E-09
633,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,12.16789954,3.695323028,285.3178995,4.28E-05,5.581529766,5.45E-09
634,summer,rcp85,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,10.51437679,3.095610479,283.6643768,3.58E-05,6.754392277,4.79E-09
635,summer,rcp85,2031-2060,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,11.86203561,3.142977641,285.0120356,3.64E-05,5.927261658,5.14E-09
636,summer,rcp85,2071-2100,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,13.43554078,2.88698417,286.5855408,3.34E-05,6.53619099,4.86E-09
637,summer,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,13.96161794,3.114755685,287.1116179,3.61E-05,5.321326631,5.08E-09
638,summer,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,13.95788085,3.178041336,287.1078809,3.68E-05,5.134316952,5.33E-09
639,summer,rcp85,2071-2100,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,13.93202352,2.728911834,287.0820235,3.16E-05,8.21170003,5.27E-09
640,summer,rcp85,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,14.90855683,2.377438844,288.0585568,2.75E-05,8.757817652,3.90E-09
641,summer,rcp85,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,13.50061002,2.727377297,286.65061,3.16E-05,7.238990541,4.08E-09
642,summer,rcp85,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,16.36791603,2.302121141,289.517916,2.66E-05,8.124094066,4.13E-09
643,summer,rcp85,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,13.66388767,3.111512552,286.8138877,3.60E-05,5.131551491,4.57E-09
644,summer,rcp85,2071-2100,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,15.1597384,3.505458714,288.3097384,4.06E-05,9.350252975,8.77E-09
645,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,13.43713454,3.424735886,286.5871345,3.96E-05,7.2609296,6.94E-09
646,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,13.92446692,3.187413277,287.0744669,3.69E-05,7.830146392,6.55E-09
647,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,14.12165311,3.280235233,287.2716531,3.80E-05,7.295538855,6.79E-09
648,summer,rcp85,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,16.12470323,3.377097873,289.2747032,3.91E-05,7.68543052,8.71E-09
649,summer,rcp85,2071-2100,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,14.04355902,3.530851315,287.193559,4.09E-05,6.316573698,6.77E-09
650,summer,rcp85,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,13.29713124,3.083777957,286.4471312,3.57E-05,9.236305369,6.99E-09
651,summer,rcp85,2071-2100,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,13.27624753,2.866790656,286.4262475,3.32E-05,6.165254383,4.32E-09
652,summer,rcp85,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,14.17644537,2.695421733,287.3264454,3.12E-05,8.603255008,4.85E-09
653,summer,rcp85,2071-2100,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,16.48343592,2.986142388,289.6334359,3.46E-05,11.69534427,3.75E-09
654,summer,rcp85,2071-2100,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,14.58299077,3.098632006,287.7329908,3.59E-05,8.705922662,3.75E-09
655,summer,rcp85,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,16.19895032,3.013007545,289.3489503,3.49E-05,16.99802498,4.39E-09
656,summer,rcp85,2071-2100,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,16.85505606,3.231300703,290.0050561,3.74E-05,10.84098497,4.34E-09
657,summer,rcp85,2071-2100,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,14.38267202,2.892730618,287.532672,3.35E-05,12.62939657,3.79E-09
658,summer,rcp85,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,14.69348208,2.655367538,287.8434821,3.07E-05,10.25810789,3.96E-09
659,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,12.98785997,2.727840601,286.13786,3.16E-05,7.734236748,3.48E-09
660,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,13.30169268,2.558049518,286.4516927,2.96E-05,8.087977784,3.27E-09
661,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,13.6655089,2.696978629,286.8155089,3.12E-05,7.542938695,3.73E-09
662,summer,rcp85,2071-2100,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,14.23513959,2.90074208,287.3851396,3.36E-05,12.06831343,4.70E-09
663,summer,rcp85,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,15.77143878,2.816133946,288.9214388,3.26E-05,8.708611268,4.41E-09
664,summer,rcp85,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,13.72497252,3.007992987,286.8749725,3.48E-05,6.545173046,4.05E-09
665,summer,rcp85,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,13.36959222,2.599037965,286.5195922,3.01E-05,9.853364922,3.96E-09
666,summer,rcp85,2071-2100,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,3.045771415,,3.53E-05,,4.98E-09
667,summer,rcp85,2071-2100,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,2.988697781,,3.46E-05,,5.86E-09
668,summer,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,13.43650253,2.735121304,286.5865025,3.17E-05,5.736617938,4.02E-09
669,summer,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,13.47464278,2.823797575,286.6246428,3.27E-05,5.656140944,4.22E-09
670,summer,rcp85,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,13.96310178,3.460805152,287.1131018,4.01E-05,8.104737992,6.26E-09
671,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,12.81040339,3.370720005,285.9604034,3.90E-05,6.164112305,4.92E-09
672,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,13.05468784,3.261047008,286.2046878,3.77E-05,6.269780275,4.85E-09
673,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,13.28531545,3.395373922,286.4353155,3.93E-05,5.879259607,5.16E-09
674,summer,rcp85,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,13.60642998,3.440913339,286.75643,3.98E-05,9.458318449,6.16E-09
675,summer,rcp85,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,15.12159815,3.482811979,288.2715982,4.03E-05,6.146891831,6.04E-09
676,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,13.46156298,3.646734631,286.611563,4.22E-05,5.180599445,5.28E-09
677,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,13.45878765,3.85733982,286.6087876,4.46E-05,4.95320486,5.74E-09
678,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,13.39088811,3.982642625,286.5408881,4.61E-05,5.359610285,6.01E-09
679,summer,rcp85,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,12.90240163,3.19188387,286.0524016,3.69E-05,7.643302443,5.55E-09
680,summer,rcp85,2071-2100,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,13.24684546,3.016102374,286.3968455,3.49E-05,5.828322073,5.64E-09
681,autumn,historical,1951-2000,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,2.476373928,2.746840901,275.6263739,3.18E-05,26.58381306,3.24E-09
682,autumn,historical,1951-2000,CLMcom-ETH,MOHC-HadGEM2-ES,COSMO-crCLIM-v1-1,r1i1p1,v1,3.896026599,2.843963919,277.0460266,3.29E-05,24.32721477,3.56E-09
683,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,3.635639701,3.102000516,276.7856397,3.59E-05,25.48853457,3.86E-09
684,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,3.685348428,3.250860817,276.8353484,3.76E-05,21.93362209,3.99E-09
685,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r3i1p1,v1,3.75855133,3.195625967,276.9085513,3.70E-05,23.74844746,3.99E-09
686,autumn,historical,1951-2000,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,2.306721257,3.042089318,275.4567213,3.52E-05,24.97683213,3.57E-09
687,autumn,historical,1951-2000,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,2.371076061,2.347506028,275.5210761,2.72E-05,31.80506705,2.34E-09
688,autumn,historical,1951-2000,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,2.139019565,2.715300528,275.2890196,3.14E-05,27.90053789,2.78E-09
689,autumn,historical,1951-2000,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,3.292240053,2.632500046,276.4422401,3.05E-05,25.93818696,2.84E-09
690,autumn,historical,1951-2000,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,2.979946142,2.915211221,276.1299461,3.37E-05,27.82448924,3.14E-09
691,autumn,historical,1951-2000,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,2.62319191,3.316328273,275.7731919,3.84E-05,35.40666561,4.52E-09
692,autumn,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,2.377835788,3.458252307,275.5278358,4.00E-05,28.18611577,5.02E-09
693,autumn,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,2.424659266,3.463497244,275.5746593,4.01E-05,29.40422002,4.99E-09
694,autumn,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,2.70678171,3.451481325,275.8567817,3.99E-05,26.73431661,5.00E-09
695,autumn,historical,1951-2000,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,3.66825676,3.585292575,276.8182568,4.15E-05,25.66318662,5.38E-09
696,autumn,historical,1951-2000,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,3.401055177,3.774563395,276.5510552,4.37E-05,28.22570551,5.53E-09
697,autumn,historical,1951-2000,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,2.732776434,3.968943866,275.8827764,4.59E-05,24.03131526,5.88E-09
698,autumn,historical,1951-2000,GERICS,CNRM-CERFACS-CNRM-CM5,REMO2015,r1i1p1,v2,3.513250165,3.086640427,276.6632502,3.57E-05,33.60588866,4.08E-09
699,autumn,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-0.698801934,3.025144597,272.4511981,3.50E-05,51.17393246,3.73E-09
700,autumn,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-MR,REMO2015,r1i1p1,v1,2.040866124,3.185101566,275.1908661,3.69E-05,35.46258793,4.20E-09
701,autumn,historical,1951-2000,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,3.495691361,3.364404685,276.6456914,3.89E-05,25.71078637,4.82E-09
702,autumn,historical,1951-2000,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,3.252121345,3.612152355,276.4021213,4.18E-05,23.22185851,5.19E-09
703,autumn,historical,1951-2000,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,0.151275005,3.151101462,273.301275,3.65E-05,37.35631457,4.02E-09
704,autumn,historical,1951-2000,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,3.288008353,2.3530504,276.4380084,2.72E-05,33.171638,2.20E-09
705,autumn,historical,1951-2000,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,3.056968565,2.628354362,276.2069686,3.04E-05,25.4113988,2.64E-09
706,autumn,historical,1951-2000,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,0.837085074,2.548980126,273.9870851,2.95E-05,40.6627212,2.57E-09
707,autumn,historical,1951-2000,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,3.306693779,2.575369525,276.4566938,2.98E-05,26.10591785,2.60E-09
708,autumn,historical,1951-2000,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,2.18875577,2.814684315,275.3387558,3.26E-05,21.82641789,2.88E-09
709,autumn,historical,1951-2000,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,1.746378325,2.744759568,274.8963783,3.18E-05,37.48120466,2.88E-09
710,autumn,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,1.651549791,2.93023112,274.8015498,3.39E-05,29.79671356,3.22E-09
711,autumn,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,1.60862827,2.855362287,274.7586283,3.30E-05,30.89411821,3.14E-09
712,autumn,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,2.025093427,2.875844482,275.1750934,3.33E-05,29.2024243,3.18E-09
713,autumn,historical,1951-2000,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,0.671361838,2.883875472,273.8213618,3.34E-05,35.69840212,3.02E-09
714,autumn,historical,1951-2000,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,2.807353264,3.001855688,275.9573533,3.47E-05,28.28059395,3.41E-09
715,autumn,historical,1951-2000,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,2.620361618,3.131522952,275.7703616,3.62E-05,30.59547771,3.52E-09
716,autumn,historical,1951-2000,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,1.468927237,3.116086447,274.6189272,3.61E-05,26.83711221,3.37E-09
717,autumn,historical,1951-2000,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,3.053753572,3.395587886,276.2037536,3.93E-05,29.87565949,4.98E-09
718,autumn,historical,1951-2000,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,3.970191251,3.410991844,277.1201913,3.95E-05,33.67431029,4.94E-09
719,autumn,historical,1951-2000,MOHC,MPI-M-MPI-ESM-LR,HadREM3-GA7-05,r1i1p1,v1,3.576890525,3.645653493,276.7268905,4.22E-05,41.68304847,5.53E-09
720,autumn,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,3.55092328,3.290073309,276.7009233,3.81E-05,25.78627171,4.70E-09
721,autumn,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,3.624840624,3.417299239,276.7748406,3.96E-05,21.93074027,4.95E-09
722,autumn,historical,1951-2000,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,2.745416575,3.086271368,275.8954166,3.57E-05,34.0634274,3.37E-09
723,autumn,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,2.017646736,3.304593677,275.1676467,3.82E-05,31.02722782,3.61E-09
724,autumn,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,2.39006375,3.210843131,275.5400638,3.72E-05,30.80952201,3.49E-09
725,autumn,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,2.500967246,3.218517232,275.6509672,3.73E-05,29.2403722,3.46E-09
726,autumn,historical,1951-2000,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,1.330105518,3.122496579,274.4801055,3.61E-05,37.00289555,3.22E-09
727,autumn,historical,1951-2000,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,3.451945483,3.364990821,276.6019455,3.89E-05,26.39032789,3.85E-09
728,autumn,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,3.492174104,3.501282181,276.6421741,4.05E-05,29.74454894,4.02E-09
729,autumn,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,3.046389316,3.466455657,276.1963893,4.01E-05,29.81171686,3.98E-09
730,autumn,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,3.494867004,3.608935543,276.644867,4.18E-05,27.36078843,4.00E-09
731,autumn,historical,1951-2000,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,1.920949659,3.386354625,275.0709497,3.92E-05,30.97813393,3.71E-09
732,autumn,rcp26,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,4.253247967,2.831554035,277.403248,3.28E-05,19.16692027,3.08E-09
733,autumn,rcp26,2031-2060,CLMcom,MIROC-MIROC5,CCLM4-8-17,r1i1p1,v1,4.280259398,2.64075066,277.4302594,3.06E-05,32.82384178,3.05E-09
734,autumn,rcp26,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,4.093157837,3.680831245,277.2431578,4.26E-05,22.9854604,5.65E-09
735,autumn,rcp26,2031-2060,GERICS,ICHEC-EC-EARTH,REMO2015,r12i1p1,v1,5.352198285,3.445973745,278.5021983,3.99E-05,17.60504026,5.22E-09
736,autumn,rcp26,2031-2060,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,2.942657727,3.339878128,276.0926577,3.87E-05,31.53356163,4.62E-09
737,autumn,rcp26,2031-2060,GERICS,MIROC-MIROC5,REMO2015,r1i1p1,v1,5.276687184,3.294431542,278.4266872,3.81E-05,29.47849115,5.07E-09
738,autumn,rcp26,2031-2060,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,6.966619037,3.692619616,280.116619,4.27E-05,18.14177566,6.08E-09
739,autumn,rcp26,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,4.803286437,3.819665827,277.9532864,4.42E-05,19.67123269,5.85E-09
740,autumn,rcp26,2031-2060,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,2.230633106,3.419081419,275.3806331,3.96E-05,29.87589305,4.40E-09
741,autumn,rcp26,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,3.395202242,2.796528832,276.5452022,3.24E-05,31.17906408,3.16E-09
742,autumn,rcp26,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,3.865882612,3.073797805,277.0158826,3.56E-05,20.54451871,3.59E-09
743,autumn,rcp26,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,5.304165751,3.245700221,278.4541658,3.76E-05,22.16300973,4.06E-09
744,autumn,rcp26,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,4.447109255,3.394177029,277.5971093,3.93E-05,23.99064183,3.95E-09
745,autumn,rcp26,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,3.150670477,3.288976888,276.3006705,3.81E-05,23.4842668,3.76E-09
746,autumn,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,5.158694219,3.513613101,278.3086942,4.07E-05,20.31116042,5.26E-09
747,autumn,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,4.895174764,3.557301846,278.0451748,4.12E-05,22.94730298,5.38E-09
748,autumn,rcp26,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,4.289107496,3.43898512,277.4391075,3.98E-05,20.49279031,3.95E-09
749,autumn,rcp26,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,5.604643878,3.590907986,278.7546439,4.16E-05,22.78169309,4.58E-09
750,autumn,rcp26,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,4.816201363,3.745880397,277.9662014,4.34E-05,23.90791589,4.45E-09
751,autumn,rcp26,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,3.487612662,3.591517895,276.6376127,4.16E-05,24.75442233,4.17E-09
752,autumn,rcp26,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,3.911112332,2.664159853,277.0611123,3.08E-05,22.70946224,2.95E-09
